from,to,corresponding
153160559,6b570069f14c7588e066f7138e1f21af59d62e61,false
19555508,6b570069f14c7588e066f7138e1f21af59d62e61,false
120247189,6b570069f14c7588e066f7138e1f21af59d62e61,false
2077146,6b570069f14c7588e066f7138e1f21af59d62e61,false
153559313,6b570069f14c7588e066f7138e1f21af59d62e61,false
1393680089,6b570069f14c7588e066f7138e1f21af59d62e61,false
27358391,6b570069f14c7588e066f7138e1f21af59d62e61,false
117876053,6b570069f14c7588e066f7138e1f21af59d62e61,false
36303818,6b570069f14c7588e066f7138e1f21af59d62e61,false
2954189,6b570069f14c7588e066f7138e1f21af59d62e61,false
2106357903,6b570069f14c7588e066f7138e1f21af59d62e61,false
35097114,6b570069f14c7588e066f7138e1f21af59d62e61,false
2153392903,6b570069f14c7588e066f7138e1f21af59d62e61,false
1753223,937d3a404b8870fb3ff3e243e6a0c6024eef491b,true
1743758,937d3a404b8870fb3ff3e243e6a0c6024eef491b,false
143913738,937d3a404b8870fb3ff3e243e6a0c6024eef491b,false
2168488,937d3a404b8870fb3ff3e243e6a0c6024eef491b,false
1720945,937d3a404b8870fb3ff3e243e6a0c6024eef491b,false
145341374,937d3a404b8870fb3ff3e243e6a0c6024eef491b,false
1425082935,e4351041d25c272a008bcd5765868dc3a28fe470,true
2059358552,bc6dff14a130c57a91d5a21339c23471faf1d46f,true
13267685,bc6dff14a130c57a91d5a21339c23471faf1d46f,false
2097644863,bc6dff14a130c57a91d5a21339c23471faf1d46f,false
39139825,8659bf379ca8756755125a487c43cfe8611ce842,true
2884561,8659bf379ca8756755125a487c43cfe8611ce842,false
144365875,8659bf379ca8756755125a487c43cfe8611ce842,false
2241127,3cc228402f31ca749112197720b9ef6af0c16790,true
3257930,3cc228402f31ca749112197720b9ef6af0c16790,false
144783904,3cc228402f31ca749112197720b9ef6af0c16790,false
2380885,696f7be79a6e099cfa3021f22060e511d3b192f8,true
2238231938,696f7be79a6e099cfa3021f22060e511d3b192f8,false
7465342,696f7be79a6e099cfa3021f22060e511d3b192f8,false
2249121563,696f7be79a6e099cfa3021f22060e511d3b192f8,false
1751762,8de174ab5419b9d3127695405efd079808e956e8,true
2373952,8de174ab5419b9d3127695405efd079808e956e8,false
2939803,8de174ab5419b9d3127695405efd079808e956e8,false
145183709,8de174ab5419b9d3127695405efd079808e956e8,false
145755155,99d2dcdcf4cf05facaa101a48c7e31d140b4736d,true
2489901,99d2dcdcf4cf05facaa101a48c7e31d140b4736d,false
1793218,99d2dcdcf4cf05facaa101a48c7e31d140b4736d,false
2041695,5247a6e3a60ff0381355e66bfc313bf27512ae0c,true
1947267,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
2325985,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
3125776,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
40608686,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
49501003,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
143619007,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
1800422,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
83415753,5247a6e3a60ff0381355e66bfc313bf27512ae0c,false
145045509,0fac3a87cf6f214a10f4e39d73e119ea81b52e46,true
114577307,0fac3a87cf6f214a10f4e39d73e119ea81b52e46,false
123052390,0fac3a87cf6f214a10f4e39d73e119ea81b52e46,false
1754497,0fac3a87cf6f214a10f4e39d73e119ea81b52e46,false
1790831,91a93f751f912b2f96d6771018d8f06c41e11152,true
2070318426,91a93f751f912b2f96d6771018d8f06c41e11152,false
33968873,9f08b01251cb99f4ffae8c7b3e4468d3af9c98d3,true
11955007,9f08b01251cb99f4ffae8c7b3e4468d3af9c98d3,false
49404233,9f08b01251cb99f4ffae8c7b3e4468d3af9c98d3,false
144159781,9f08b01251cb99f4ffae8c7b3e4468d3af9c98d3,false
12371246,5e0cffc51e8b64a8f11326f955fa4b4f1803e3be,true
51131518,5e0cffc51e8b64a8f11326f955fa4b4f1803e3be,false
79775260,5e0cffc51e8b64a8f11326f955fa4b4f1803e3be,false
1750652,5e0cffc51e8b64a8f11326f955fa4b4f1803e3be,false
152176221,d78aed1dac6656affa4a04cbf225ced11a83d103,true
145020546,d78aed1dac6656affa4a04cbf225ced11a83d103,false
145046059,d78aed1dac6656affa4a04cbf225ced11a83d103,false
1681193,d78aed1dac6656affa4a04cbf225ced11a83d103,false
2419809,80cf2a6af4200ecfca1c18fc89de16148f1cd4bf,true
145215470,80cf2a6af4200ecfca1c18fc89de16148f1cd4bf,false
144702900,80cf2a6af4200ecfca1c18fc89de16148f1cd4bf,false
46700348,80cf2a6af4200ecfca1c18fc89de16148f1cd4bf,false
49837811,1e83c20def5c84efa6d4a0d80aa3159f55cb9c3f,true
1912476,1e83c20def5c84efa6d4a0d80aa3159f55cb9c3f,false
145992652,e3ce36b9deb47aa6bb2aa19c4bfa71283b505025,true
1791548,e3ce36b9deb47aa6bb2aa19c4bfa71283b505025,false
21308992,6ed9417eaa7ee16f0563599829a061421a3e0563,true
39717886,f4af49a1ead3c81cc5d023878cb67c5646dd8a04,true
1699161,f4af49a1ead3c81cc5d023878cb67c5646dd8a04,false
1749194,547f23597f9ec8a93f66cedaa6fbfb73960426b1,true
2912454,547f23597f9ec8a93f66cedaa6fbfb73960426b1,false
1406118956,547f23597f9ec8a93f66cedaa6fbfb73960426b1,false
2354728,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,true
1805076,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,false
152821938,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,false
152456068,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,false
1694199,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,false
48004138,6d4c9c923e9f145d1c01a2de2afc38ec23c44253,false
2157770601,02e45b3472fa4c879f8e9ca0dbb283c774a338cb,true
7956267,02e45b3472fa4c879f8e9ca0dbb283c774a338cb,false
2093743148,02e45b3472fa4c879f8e9ca0dbb283c774a338cb,false
3128867,02e45b3472fa4c879f8e9ca0dbb283c774a338cb,false
2574060,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,true
2563432,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
1701686,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
143627859,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
1761978,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
153440022,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
2276554,d891dc72cbd40ffaeefdc79f2e7afe1e530a23ad,false
144518416,d4a258df43cc14e46988de9a4a7b2f0ea817529b,true
143675545,25ca4a36df2955b345634b5f8a6b6bb66a774b3c,true
32837403,188e247506ad992b8bc62d6c74789e89891a984f,true
1751762,188e247506ad992b8bc62d6c74789e89891a984f,false
1735300,f42b865e20e61a954239f421b42007236e671f19,true
1713858,f42b865e20e61a954239f421b42007236e671f19,false
2583391,98445f4172659ec5e891e031d8202c102135c644,true
2311318,98445f4172659ec5e891e031d8202c102135c644,false
34838386,98445f4172659ec5e891e031d8202c102135c644,false
3422336,98445f4172659ec5e891e031d8202c102135c644,false
1753223,98445f4172659ec5e891e031d8202c102135c644,false
2645384,98445f4172659ec5e891e031d8202c102135c644,false
35025299,8691706ad0cf5e83969658b2e6bfffdc379440c9,true
144413479,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
38627717,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
2065067542,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
35474601,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
40527594,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
1846258,8691706ad0cf5e83969658b2e6bfffdc379440c9,false
47709773,7ef3ac14cdb484aaa2b039850093febd5cf73a21,true
1898344,7ef3ac14cdb484aaa2b039850093febd5cf73a21,false
144518416,0fcc184b3b90405ec3ceafd6a4007c749df7c363,true
2113221447,999f0acfac28215db2e4c69ff42711fd4f56511d,true
143977268,999f0acfac28215db2e4c69ff42711fd4f56511d,false
1700980,999f0acfac28215db2e4c69ff42711fd4f56511d,false
145689002,999f0acfac28215db2e4c69ff42711fd4f56511d,false
3024698,2d7782c225e0fc123d6e227f2cb253e58279ac73,true
2319608,2d7782c225e0fc123d6e227f2cb253e58279ac73,false
1746841,2d7782c225e0fc123d6e227f2cb253e58279ac73,false
2860351,0d3233d858660aff451a6c2561a05378ed09725a,true
2166511,0d3233d858660aff451a6c2561a05378ed09725a,false
46724030,0d3233d858660aff451a6c2561a05378ed09725a,false
144783904,0d3233d858660aff451a6c2561a05378ed09725a,false
1782282,6fc6803df5f9ae505cae5b2f178ade4062c768d0,true
2117314646,6fc6803df5f9ae505cae5b2f178ade4062c768d0,false
1753210,6fc6803df5f9ae505cae5b2f178ade4062c768d0,false
50521003,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd,true
1817030,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd,false
21561136,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd,false
2148905709,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd,false
144035504,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd,false
2113484216,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,true
144157872,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
3346186,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
2100612,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
144718788,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
3127283,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
1800422,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
144137069,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
49501003,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
144189092,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
1699161,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
1681543,15f102c3c9f4d4fe6ba105e221df48c6e8902b3b,false
145592791,59927ded86ab4f7253fc32efb351e5a13e746ead,true
2004053,59927ded86ab4f7253fc32efb351e5a13e746ead,false
1685538,59927ded86ab4f7253fc32efb351e5a13e746ead,false
1699545,59927ded86ab4f7253fc32efb351e5a13e746ead,false
39717886,696ca58d93f6404fea0fc75c62d1d7b378f47628,true
2113484216,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
33493200,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
8137017,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
144157872,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
3127283,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
1699161,696ca58d93f6404fea0fc75c62d1d7b378f47628,false
1745899,7b5e31257f01aba987f16e175a3e49e00a5bd3bb,true
2730654,7b5e31257f01aba987f16e175a3e49e00a5bd3bb,false
144365875,7b5e31257f01aba987f16e175a3e49e00a5bd3bb,false
2670103,067e07b725ab012c80aa2f87857f6791c1407f6d,true
33666044,067e07b725ab012c80aa2f87857f6791c1407f6d,false
51940742,067e07b725ab012c80aa2f87857f6791c1407f6d,false
2088368,047655e733a9eed9a500afd916efa566915b9110,true
1739396,047655e733a9eed9a500afd916efa566915b9110,false
145341374,047655e733a9eed9a500afd916efa566915b9110,false
2897313,5d5d4f49d6443c8529a6f5ebef5c499d47a869da,true
50506272,c0b624c46b51920dfec5aa02cc86323c0beb0df5,true
2156685,c0b624c46b51920dfec5aa02cc86323c0beb0df5,false
2373952,c0b624c46b51920dfec5aa02cc86323c0beb0df5,false
1864353,e837b79de602c69395498c1fbbe39bbb4e6f75ad,true
2910877,e837b79de602c69395498c1fbbe39bbb4e6f75ad,false
2573615,e837b79de602c69395498c1fbbe39bbb4e6f75ad,false
1685771,e837b79de602c69395498c1fbbe39bbb4e6f75ad,false
2108792993,62f88e8fc3b44c5627f2b4721b08498d78103893,true
1854999,62f88e8fc3b44c5627f2b4721b08498d78103893,false
2146380510,62f88e8fc3b44c5627f2b4721b08498d78103893,false
1860774,62f88e8fc3b44c5627f2b4721b08498d78103893,false
144572674,62f88e8fc3b44c5627f2b4721b08498d78103893,false
36357862,62f88e8fc3b44c5627f2b4721b08498d78103893,false
2386020817,b21c78a62fbb945a19ae9a8935933711647e7d70,true
1707242,b21c78a62fbb945a19ae9a8935933711647e7d70,false
1746807,b21c78a62fbb945a19ae9a8935933711647e7d70,false
2002316,1f12451245667a85d0ee225a80880fc93c71cc8b,true
50462546,14b65a86c82e38fce0eb3506e0d4084ad5cdb583,true
2108860856,14b65a86c82e38fce0eb3506e0d4084ad5cdb583,false
1800422,14b65a86c82e38fce0eb3506e0d4084ad5cdb583,false
2109136147,14b65a86c82e38fce0eb3506e0d4084ad5cdb583,false
2091768,832fff14d2ed50eb7969c4c4b976c35776548f56,true
2544107,832fff14d2ed50eb7969c4c4b976c35776548f56,false
9941702,832fff14d2ed50eb7969c4c4b976c35776548f56,false
2616463,832fff14d2ed50eb7969c4c4b976c35776548f56,false
1744179,832fff14d2ed50eb7969c4c4b976c35776548f56,false
49501003,7365f887c938ca21a6adbef08b5a520ebbd4638f,true
81120201,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
2064225225,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
80940648,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
145177877,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
2044655623,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
79542084,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
81316798,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
2076288,7365f887c938ca21a6adbef08b5a520ebbd4638f,false
1717641,a925f818f787e142c5f6bcb7bbd7ede2deb34860,true
1387447871,a925f818f787e142c5f6bcb7bbd7ede2deb34860,false
1707117,d1ba322f795adbdc706651dbc76ad53b9c5f9468,true
1683685,d1ba322f795adbdc706651dbc76ad53b9c5f9468,false
40544823,d1ba322f795adbdc706651dbc76ad53b9c5f9468,false
2117881943,d1ba322f795adbdc706651dbc76ad53b9c5f9468,false
1793475,a574e320d899e7e82e341eb64baef7dfe8a24642,true
3072167,3bd4d2de49d8a092abb295b845dba14874f8787d,true
1785622,3bd4d2de49d8a092abb295b845dba14874f8787d,false
144096985,402627e4eb8c95e4aae3026fd921aa08cd792006,true
34729490,402627e4eb8c95e4aae3026fd921aa08cd792006,false
2265599,a4dd3beea286a20c4e4f66436875932d597190bc,true
2544107,a4dd3beea286a20c4e4f66436875932d597190bc,false
35084211,a4dd3beea286a20c4e4f66436875932d597190bc,false
1982950,a4dd3beea286a20c4e4f66436875932d597190bc,false
2052473561,10a4db59e81d26b2e0e896d3186ef81b4458b93f,true
143662759,10a4db59e81d26b2e0e896d3186ef81b4458b93f,false
3275163,1e662c87a36779dbe9f56f7ffd3ade756059d094,true
2112281287,1e662c87a36779dbe9f56f7ffd3ade756059d094,false
49293587,1e662c87a36779dbe9f56f7ffd3ade756059d094,false
1753344,1e662c87a36779dbe9f56f7ffd3ade756059d094,false
3371599,1e662c87a36779dbe9f56f7ffd3ade756059d094,false
1752875,7e8d5a108c28cdfb92f419ce919fbf7993dfebfc,true
144137069,7e8d5a108c28cdfb92f419ce919fbf7993dfebfc,false
1800422,7e8d5a108c28cdfb92f419ce919fbf7993dfebfc,false
144718788,7e8d5a108c28cdfb92f419ce919fbf7993dfebfc,false
1935910,7e8d5a108c28cdfb92f419ce919fbf7993dfebfc,false
144720379,d53d878cf1a3f0bed5d9c68c925994cb72f47304,true
2112232561,d53d878cf1a3f0bed5d9c68c925994cb72f47304,false
143753639,d53d878cf1a3f0bed5d9c68c925994cb72f47304,false
2325985,167ad306d84cca2455bc50eb833454de9f2dcd02,true
1947267,167ad306d84cca2455bc50eb833454de9f2dcd02,false
2596310,167ad306d84cca2455bc50eb833454de9f2dcd02,false
1681543,167ad306d84cca2455bc50eb833454de9f2dcd02,false
3119801,6f4065f0cc99a0839b0248ffb4457e5f0277b30d,true
1713934,6f4065f0cc99a0839b0248ffb4457e5f0277b30d,false
1751762,6f4065f0cc99a0839b0248ffb4457e5f0277b30d,false
145157221,502858989368adae91e0f4a643ebc2aa6efd5738,true
2471699,ca2f1088d3e581b2c6c75cf0ebc96506d620f64d,true
2076288,ca2f1088d3e581b2c6c75cf0ebc96506d620f64d,false
1584940075,ca2f1088d3e581b2c6c75cf0ebc96506d620f64d,false
2246048745,ca2f1088d3e581b2c6c75cf0ebc96506d620f64d,false
40574366,f06ffb43f588575aa910d9e7cc38958e0410d496,true
47992757,f06ffb43f588575aa910d9e7cc38958e0410d496,false
4006425,f06ffb43f588575aa910d9e7cc38958e0410d496,false
152724169,e6c561d02500b2596a230b341a8eb8b921ca5bf2,true
52238703,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
103143311,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
31035595,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
1490681878,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
48422824,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
145565184,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
38909097,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
49387725,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
2698777,e6c561d02500b2596a230b341a8eb8b921ca5bf2,false
150258834,634e8ee7e86f253c4b6c722a3bb7c32b7aa3892b,true
144329659,634e8ee7e86f253c4b6c722a3bb7c32b7aa3892b,false
2990203,634e8ee7e86f253c4b6c722a3bb7c32b7aa3892b,false
144611157,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,true
2791585,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,false
3242253,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,false
1864635,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,false
143715131,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,false
2742475,a4d5e425cac0bf84c86c0c9f720b6339d6288ffa,false
39798499,63748e59f4e106cbda6b65939b77589f40e48fcb,true
1747893,63748e59f4e106cbda6b65939b77589f40e48fcb,false
2116749770,a022bda79947d1f656a1164003c1b3ae9a843df9,true
1767521,a022bda79947d1f656a1164003c1b3ae9a843df9,false
26339093,a022bda79947d1f656a1164003c1b3ae9a843df9,false
1790227,a022bda79947d1f656a1164003c1b3ae9a843df9,false
2544107,e6566ece21f6637c515fe9969f9d1ec6cca6d36c,true
2265599,e6566ece21f6637c515fe9969f9d1ec6cca6d36c,false
1982950,e6566ece21f6637c515fe9969f9d1ec6cca6d36c,false
39455775,fa025e5d117929361bcf798437957762eb5bb6d4,true
4418074,fa025e5d117929361bcf798437957762eb5bb6d4,false
2890423,fa025e5d117929361bcf798437957762eb5bb6d4,false
1982950,fa025e5d117929361bcf798437957762eb5bb6d4,false
39455775,f4c018bcc8ea707b83247866bdc8ccb87cd9f5da,true
2089067,f4c018bcc8ea707b83247866bdc8ccb87cd9f5da,false
2343609447,4f8d648c52edf74e41b0996128aa536e13cc7e82,true
8273966,4f8d648c52edf74e41b0996128aa536e13cc7e82,false
2118869556,4f8d648c52edf74e41b0996128aa536e13cc7e82,false
1452684657,d9b824dbecbe3a1f0b1489f9e4521a532a63818d,true
1800354,d9b824dbecbe3a1f0b1489f9e4521a532a63818d,false
145580321,d9b824dbecbe3a1f0b1489f9e4521a532a63818d,false
1871846,f67fcbb1aec92ae293998ddfd904f61a31bef334,true
1387447871,f67fcbb1aec92ae293998ddfd904f61a31bef334,false
2265382,f67fcbb1aec92ae293998ddfd904f61a31bef334,false
2191455,745e4b36a1759177871288cae51fbae0b873b5e5,true
143879884,745e4b36a1759177871288cae51fbae0b873b5e5,false
119870944,745e4b36a1759177871288cae51fbae0b873b5e5,false
2115503326,745e4b36a1759177871288cae51fbae0b873b5e5,false
9088433,745e4b36a1759177871288cae51fbae0b873b5e5,false
10419477,745e4b36a1759177871288cae51fbae0b873b5e5,false
143884206,745e4b36a1759177871288cae51fbae0b873b5e5,false
1732330,745e4b36a1759177871288cae51fbae0b873b5e5,false
15086992,65f788fb964901e3f1149a0a53317535ca85ed7d,true
3887469,65f788fb964901e3f1149a0a53317535ca85ed7d,false
46429989,65f788fb964901e3f1149a0a53317535ca85ed7d,false
50175330,65f788fb964901e3f1149a0a53317535ca85ed7d,false
24962156,65f788fb964901e3f1149a0a53317535ca85ed7d,false
71790825,65f788fb964901e3f1149a0a53317535ca85ed7d,false
143849609,65f788fb964901e3f1149a0a53317535ca85ed7d,false
1388156275,93ad19fbc85360043988fa9ea7932b7fdf1fa948,true
1744179,93ad19fbc85360043988fa9ea7932b7fdf1fa948,false
2544107,93ad19fbc85360043988fa9ea7932b7fdf1fa948,false
3259253,93ad19fbc85360043988fa9ea7932b7fdf1fa948,false
38700603,d56c1fc337fb07ec004dc846f80582c327af717c,true
2555622,d56c1fc337fb07ec004dc846f80582c327af717c,false
2047087220,d56c1fc337fb07ec004dc846f80582c327af717c,false
29701485,d56c1fc337fb07ec004dc846f80582c327af717c,false
20516120,d56c1fc337fb07ec004dc846f80582c327af717c,false
2117699670,d56c1fc337fb07ec004dc846f80582c327af717c,false
2059080424,d56c1fc337fb07ec004dc846f80582c327af717c,false
2110878863,7533d30329cfdbf04ee8ee82bfef792d08015ee5,true
1784914,7533d30329cfdbf04ee8ee82bfef792d08015ee5,false
2876316,ad31866da7f14ae21bd38df0a3b1ffd1a1438122,true
1697141,ad31866da7f14ae21bd38df0a3b1ffd1a1438122,false
2897313,adb4ea2c0f3eff8a17c97a67f28b923e8e5bdff1,true
145124475,adb4ea2c0f3eff8a17c97a67f28b923e8e5bdff1,false
1749837,76d5e3fa888bee872b7adb7fa810089aa8ab1d58,true
46522098,7ebed46b7f3ec913e508e6468304fcaea832eda1,true
50462546,7ebed46b7f3ec913e508e6468304fcaea832eda1,false
2109136147,7ebed46b7f3ec913e508e6468304fcaea832eda1,false
1800422,7ebed46b7f3ec913e508e6468304fcaea832eda1,false
26917433,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,true
40282678,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,false
2111591,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,false
38956216,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,false
1712417,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,false
145580839,a08293b2c9c5bcddb023cc7eb3354d4d86bfae89,false
1751762,d04d6db5f0df11d0cff57ec7e15134990ac07a4f,true
1751762,6fdb77260fc83dff91c44fea0f31a2cb8ed13d04,true
1688882,6fdb77260fc83dff91c44fea0f31a2cb8ed13d04,false
143840275,642d0f49b7826adcf986616f4af77e736229990f,true
3123774,642d0f49b7826adcf986616f4af77e736229990f,false
80724002,642d0f49b7826adcf986616f4af77e736229990f,false
1395619597,07c43a3ff15f2104022f2b1ca8ec4128a930b414,true
1751762,07c43a3ff15f2104022f2b1ca8ec4128a930b414,false
120247189,07c43a3ff15f2104022f2b1ca8ec4128a930b414,false
47713710,05e074abddd3fe987b9bebd46f6cf4bf8465c37e,true
2112063737,05e074abddd3fe987b9bebd46f6cf4bf8465c37e,false
2110901865,05e074abddd3fe987b9bebd46f6cf4bf8465c37e,false
2649483,05e074abddd3fe987b9bebd46f6cf4bf8465c37e,false
145380991,05e074abddd3fe987b9bebd46f6cf4bf8465c37e,false
145602732,b770fa18451930e32e28fed54811a68d7139c9eb,true
2446509,b770fa18451930e32e28fed54811a68d7139c9eb,false
144016256,b770fa18451930e32e28fed54811a68d7139c9eb,false
1737568,b770fa18451930e32e28fed54811a68d7139c9eb,false
1796335,b770fa18451930e32e28fed54811a68d7139c9eb,false
1694621,b770fa18451930e32e28fed54811a68d7139c9eb,false
1762744,399da68d3b97218b6c80262df7963baa89dcc71b,true
50369944,52f86811b57034ba5c0478b37cab101d9a84024a,true
143694777,52f86811b57034ba5c0478b37cab101d9a84024a,false
2110759501,0ba87571341beaf6a5c9a30e049be7b1fc9a4c60,true
1694502,0ba87571341beaf6a5c9a30e049be7b1fc9a4c60,false
2335225,aa9efc8b2737eac0675ba5abb5feab8305482c12,true
144590225,aa9efc8b2737eac0675ba5abb5feab8305482c12,false
35153517,2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc,true
35729970,2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc,false
32440409,2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc,false
2146329150,2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc,false
1863425,5b6f048840ded1a27b9830f78f4d48b3ededb3ea,true
144507724,5b6f048840ded1a27b9830f78f4d48b3ededb3ea,false
83415753,5b6f048840ded1a27b9830f78f4d48b3ededb3ea,false
145123979,335613303ebc5eac98de757ed02a56377d99e03a,true
68990982,335613303ebc5eac98de757ed02a56377d99e03a,false
1679170,335613303ebc5eac98de757ed02a56377d99e03a,false
13455512,809cc93921e4698bde891475254ad6dfba33d03b,true
2824355,809cc93921e4698bde891475254ad6dfba33d03b,false
2758616,809cc93921e4698bde891475254ad6dfba33d03b,false
145430120,455a8838cde44f288d456d01c76ede95b56dc675,true
144783904,455a8838cde44f288d456d01c76ede95b56dc675,false
3226635,ac4dafdef1d2b685b7f28a11837414573d39ff4e,true
2776283,ac4dafdef1d2b685b7f28a11837414573d39ff4e,false
1689108,ac4dafdef1d2b685b7f28a11837414573d39ff4e,false
39328010,ac4dafdef1d2b685b7f28a11837414573d39ff4e,false
40527594,ac4dafdef1d2b685b7f28a11837414573d39ff4e,false
144118452,e28ab7c3b994dd4e30baac1eb67c7f87e40c2b7b,true
1767521,e28ab7c3b994dd4e30baac1eb67c7f87e40c2b7b,false
1790227,e28ab7c3b994dd4e30baac1eb67c7f87e40c2b7b,false
1854999,1f600f213dbbd70f06093438855f39022957b4bf,true
1690185,1f600f213dbbd70f06093438855f39022957b4bf,false
1694050,1f600f213dbbd70f06093438855f39022957b4bf,false
2591217,30c9bb327b7f2b9f1d1e5b69b9d0c97b410948d9,true
145727186,30c9bb327b7f2b9f1d1e5b69b9d0c97b410948d9,false
1399048849,30c9bb327b7f2b9f1d1e5b69b9d0c97b410948d9,false
145157221,9e85832b04cc3700c2c26d6ba93fdeae39cac04a,true
1782178,9e85832b04cc3700c2c26d6ba93fdeae39cac04a,false
3030219,7be8c119dbe065c52125ee7716601751f3116844,true
39455775,7be8c119dbe065c52125ee7716601751f3116844,false
1746807,7be8c119dbe065c52125ee7716601751f3116844,false
1982950,7be8c119dbe065c52125ee7716601751f3116844,false
35084211,7be8c119dbe065c52125ee7716601751f3116844,false
40360972,d2b62f77cb2864e465aa60bca6c26bb1d2f84963,true
35188630,d2b62f77cb2864e465aa60bca6c26bb1d2f84963,false
1695689,d2b62f77cb2864e465aa60bca6c26bb1d2f84963,false
98868399,5e9c85235210b59a16bdd84b444a904ae271f7e7,true
144906624,5e9c85235210b59a16bdd84b444a904ae271f7e7,false
88739501,5e9c85235210b59a16bdd84b444a904ae271f7e7,false
3644767,5e9c85235210b59a16bdd84b444a904ae271f7e7,false
2034613,5e9c85235210b59a16bdd84b444a904ae271f7e7,false
1775622,d42b11ce90c9c69a20ed015b73dc33e0e4100a7b,true
4989538,d42b11ce90c9c69a20ed015b73dc33e0e4100a7b,false
1706280,d42b11ce90c9c69a20ed015b73dc33e0e4100a7b,false
1814094,3054726d298d3c5f7b95b224e4e5b17d88068c3f,true
38666915,3054726d298d3c5f7b95b224e4e5b17d88068c3f,false
2776283,fc303b3b0be5b476ae5f3d8414b685e91d0378c6,true
1751762,fc303b3b0be5b476ae5f3d8414b685e91d0378c6,false
32131713,fc303b3b0be5b476ae5f3d8414b685e91d0378c6,false
